,Author,Judul Berita,Date,Link,Content
49,Milani Resti Dilanggi,"Uang Rp135 Juta Milik Nasabah Mendadak Hilang, BCA Penuhi Janjinya Ganti 100 Persen",29 Maret 2022 08:28 WIB,https://www.tribunnews.com/nasional/2022/03/29/uang-rp135-juta-milik-nasabah-mendadak-hilang-bca-penuhi-janjinya-ganti-100-persen,"TRIBUNNEWS.COM - Hebbie Agus Kurnia, seorang nasabah BCA yang sempat mengeluhkan soal pembobolan rekening pribadinya hingga mencapai Rp135 juta.Hal tersebut diungkapkan oleh Hebbie Agus Kurnia melalui akun Twitter pribadinya, @hebosto pada Minggu (27/3/2022).Kini Hebbie menyatakan BCA telah bertanggung jawab dan mengembalikan uangnya 100 persen.Pernyataannya tersebut diketahui dari akun instagram pribadinya. Dalam postingannya, Hebbie menjelaskan penyebab uang di rekeningnya raib.Persoalan yang dialami Hebbie pada akhirnya diketahui bahwa kartu ATM-nya terkena skimming.""Setelah investigasi mendalam oleh pihak BCA, ternyata kartu ATM saya terkena skimming. Tapi alhamdulillah pihak BCA sudah bertanggung jawab dan memenuhi janjinya untuk mengembalikan 100% tabungan saya yang hilang. Terimakasih atas kerjasama dan pelayanannya @goodlifebca,""""Untuk teman-teman yang mengalami hal serupa, saran saya setelah tadi banyak ngobrol dengan pihak BCA, segera lengkapi berkas yang diminta oleh pihak BCA dan buat surat bukti lapor polisi supaya skala prioritas penanganannya naik,"" tulis Hebbie dalam akun instagramnya, Senin (28/3/2022).Ia juga berharap korban lain yang mengalami kejadian sama dengan dirinya bisa mendapatkan ganti.""Saya secara pribadi sudah sampaikan kepada pihak BCA untuk mengusut juga para korban yang mengalami kejadian yang sama persis seperti saya. Saya sangat berharap agar kerugian kalian juga bisa diganti 100% dan semoga dengan kejadian ini kalian mendapat gambaran kinerja bank BCA yang seharusnya,"" lanjutnya."
50,Rina Ayu Panca Rini,"Dipecat IDI, Dokter Terawan Bersikap, Serahkan Keputusan Pada Teman Sejawat, Berharap Tak Ada Kisruh",29 Maret 2022 08:32 WIB,https://www.tribunnews.com/kesehatan/2022/03/29/dipecat-idi-dokter-terawan-bersikap-serahkan-keputusan-pada-teman-sejawat-berharap-tak-ada-kisruh,"TRIBUNNEWS.COM, JAKARTA -- Mantan Menteri Kesehatan periode 2019-2020 Terawan Agus Putranto merespon soal pemecatan dirinya dari keanggotaaan Ikatan Dokter Indonesia (IDI).Tim Komunikasi Terawan memberikan keterangan pada media soal sikap Terawan.Dalam tulisan berjudul Terawan Anggap IDI Sebagai Rumah Kedua dan Para Dokter Saudara kandung.Disampaikan Andi, meski tahu bakal dicoret dari keanggotaaan IDI, Terawan pada hari ini 28 Maret 2022, masih berpraktek menangani pasien di Rumah Sakit Dinas Kesehatan Tentara (RSDKT) Slamet Riyadi Solo, Jawa Tengah.“Sampai hari ini saya masih sangat bangga dan merasa terhormat berhimpun disana (IDI),” kata Terawan, seperti ditirukan Andi, Senin, 28 Maret 2022.Menurut Terawan, IDI telah menjadi rumah kedua, tempatnya bernaung, bersama saudara-saudara sejawat dokter lainnya.“Pak Terawan mengimbau, teman-teman sejawat dan yang lain agar bisa menahan diri untuk tidak menimbulkan kekisruhan publik, karena kita masih menghadapi pandemic Covid -19. Kasian masyarakat dan saudara-saudara sejawat yang di daerah, Puskesmas, rumah sakit, dll, ikut terganggu” ujarnya.Terawan Singgung Sumpah DokterTerawan juga menyinggung soal sumpah dokter yang dijadikan landasan dalam setiap langkah.""Saya sudah disumpah akan selalu membaktikan hidup saya guna perikemanusiaan, mengutamakan kesehatan pasien dan kepentingan masyarakat,"" ujar Andi.Terawan juga menyampaikan sangat menyayangi saudara-saudara sejawatnya dan hormat kepada para guru."
51,Lanny Latifah,"Pengumuman SNMPTN 2022 Hari Ini Pukul 15.00 WIB, Ini 31 Link Mirror dan Cara Cek Hasil Seleksi",29 Maret 2022 07:41 WIB,https://www.tribunnews.com/nasional/2022/03/29/pengumuman-snmptn-2022-hari-ini-pukul-1500-wib-ini-31-link-mirror-dan-cara-cek-hasil-seleksi,"TRIBUNNEWS.COM - Hasil Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) tahun 2022 akan diumumkan hari ini, Selasa (29/3/2022) pukul 15.00 WIB.Untuk cek pengumuman SNMPTN 2022, peserta bisa mengakses link utama Lembaga Tes Masuk Perguruan Tinggi (LTMPT), yakni https://pengumuman-snmptn.ltmpt.ac.id/.Selain itu, peserta juga dapat mengecek pengumuman tersebut di laman masing-masing Perguruan Tinggi.Ada sejumlah link mirror yang telah disampaikan pihak LTMPT untuk mengetahui hasil pengumuman SNMPTN 2022.Cara Cek Pengumuman Hasil SNMPTN 20221. Akses laman pengumuman-snmptn.ltmpt.ac.id2. Login akun terlebih dahulu3. Masukkan nomor pendaftaran dan tanggal lahir peserta SNMPTN 2022Hanya masing-masing peserta yang bisa melihat hasil SNMPTN karena nomor peserta hanya diketahui oleh siswa.4. Pilih pada bagian pengumuman SNMPTN 2022"
52,Whiesa Daniswara,"Kreator Game Coffee Talk, Mohammad Fahmi Meninggal Dunia di Usia 32 Tahun",29 Maret 2022 08:24 WIB,https://www.tribunnews.com/techno/2022/03/29/kreator-game-coffee-talk-mohammad-fahmi-meninggal-dunia-di-usia-32-tahun,"TRIBUNNEWS.COM - Kreator game lokal Coffee Talk, Mohammad Fahmi meninggal dunia.Mohammad Fahmi meninggal dalam usia 32 tahun. Kabar meninggalnya Mohammad Fahmi pertama kali dikabarkan oleh sang kakak melalui akun Twitter @fahmitsu, Senin (28/3/2022).""Innalillahi wa innailaihi rajiun telah meninggal adik saya fahmi, mohon dibukakan pintu maaf yang sebesar2nya jika ada urusan atau hutang yang belum diselesaikan bisa menghubungi kami pihak keluarga,"" tulis akun tersebut.Hingga berita ini diturunkan, belum diketahui penyebab kematian Mohammad Fahmi.Seperti yang diketahui, Mohammad Fahmi merupakan salah satu kreator di balik game Coffee Talk yang dikembangkan oleh Toge Productions.Dikutip dari layanan distribusi game digital, Steam, Coffee Talk adalah permainan tentang mendengarkan masalah orang dan membantu mereka dengan menyajikan minuman hangat dari bahan-bahan yang kita miliki.Coffee Talk merupakan permaianan yang menggambarkan kehidupan semanusiawi mungkin, sementara memiliki pemeran yang lebih dari sekedar manusia.Dalam game ini, Anda akan dihadapi dengan kisah-kisah penduduk Seattle, mulai dari kisah dramatis antara peri dan succubus, alien yang mencoba memahami kehidupan manusia, dan banyak lainnya.Game Coffee Talk mendapatkan nilai 75 dari metakritik."
53,Sri Juliati,Cara Cek Hasil SNMPTN 2022 di pengumuman-snmptn.ltmpt.ac.id dan 31 Link Mirror Bila Situs Utama Down,29 Maret 2022 06:57 WIB,https://www.tribunnews.com/nasional/2022/03/29/cara-cek-hasil-snmptn-2022-di-pengumuman-snmptnltmptacid-dan-31-link-mirror-bila-situs-utama-down,"TRIBUNNEWS.COM - Hasil Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) 2022 akan diumumkan pada Selasa (29/3/2022) hari ini.Hasil SNMPTN 2022 akan diumumkan tepat pada pukul 15.00 WIB melalui situs resmi https://pengumuman-snmptn.ltmpt.ac.id/.Selain situs utama, ada 31 laman mirror atau link alternatif yang juga dapat dipakai untuk mengecek pengumuman hasil SNMPTN 2022.Link alternatif ini bisa dipakai seandainya situs utama down karena terlalu banyak orang yang mengakses.Adapun cara untuk mengecek apakah kamu lolos dalam SNMPTN 2022 sangat mudah.Berdasarkan ketentuan pada 2021, peserta hanya perlu login dengan nomor pendaftaran dan tanggal lahir.Berikut cara cek hasil SNMPTN 2022:1. Buka laman pengumuman-snmptn.ltmpt.ac.id atau laman mirror2. Login mengunakan nomor pendaftaran dan tanggal lahir3. Hasil pengumuman SNMPTN akan muncul di page yang diakses."
54,Guruh Putra Tama,Roman Abramovich Alami Keracunan saat Ikut Perundingan Damai Rusia dan Ukraina,29 Maret 2022 05:54 WIB,https://www.tribunnews.com/superskor/2022/03/29/roman-abramovich-alami-keracunan-saat-ikut-perundingan-damai-rusia-dan-ukraina,"TRIBUNNEWS.COM - Pemilik Chelsea, Roman Abramovich mengalami keracunan saat mengikuti perundingan damai Rusia dan Ukraina beberapa waktu lalu.Hal tersebut disampaikan oleh orang dekat Roman Abramovich, sebagaimana dikutip dari laman BBC.Sang taipan menunjukkan tanda-tanda sebagaimana yang dialami orang-orang yang keracunan.Mulai dari inflamasi di beberapa bagian tubuh, mata nyeri dan kulit mengelupas.Abramovich tak sendirian menjadi korban dugaan keracunan ini.Setidaknya ada beberapa wakil dari Ukraina yang juga mengalami indikasi serupa.Perundingan damai Rusia dan Ukraina yang melibatkan Abramovich tersebut dilaksanakan di perbatasan Ukraina dan Belarusia pada awal bulan ini.Kini, Abramovich sudah pulih dari kondisinya tersebut.Pada 14 Maret lalu, ia menunjukkan batang hidungnya ke publik.Ia berada di bandara Tel Aviv, Israel untuk sebuah kepentingan."
55,Anita K Wardhani,Inul Daratista Sampai Gadai Sertifikat Rumah Demi Pertahankan dan Kembangkan Bisnis Karaoke,29 Maret 2022 07:34 WIB,https://www.tribunnews.com/seleb/2022/03/29/inul-daratista-sampai-gadai-sertifikat-rumah-demi-pertahankan-dan-kembangkan-bisnis-karaoke,"Laporan Wartawan Wartakotalive.com, Arie Puji WaluyoTRIBUNNEWS.COM, JAKARTA - Pandemi covid-19 menghantam usaha karaoke pedangdut Inul Daratista selama dua tahun ini.Banyak rumah karaoke Inul Daratista berlabel Inul Vizta yang tutup karena tak dapat izin operasi dari Pemerintah pusat dan daerah, demi menghentikan penyebaran virus covid-19.Inul Daratista mengakui sejak awal membuka bisnis karaoke ia jalani dengan uang pribadinya tanpa menggunakan uang dari investor.""Pakai uang nyanyi aku waktu itu. Ya sampai sekarang pastinya banyak uang aku yang aku gunakan buat menjaga bisnis karaoke ini tetap ada,"" kata Inul Daratista dalam kanal Youtube Kuy Entertakment, dikutip Wartakotalive.com, Selasa (29/3/2022).Inul menyebut memang omzet bisnis karaokenya sudah menurun lebih dari dua tahun ini. Akan tetapi, pandemi pun sekakin membuat drop omzet.""Memang beberapa tahun ini sih butuh biaya ekspansi di store di daerah. Apalagi pandemi, uang ngalir gitu aja buat maintenance alat dan biaya karyawan,"" ucapnya.Akan tetapi, wanita 43 tahun itu tidak punya cukup uang menutupi biaya pengeluaran bisnis karaokenya selama pandemi.""Jujur aja kita orang bisnis gak usah malu. Ya aku berhutang ke bank. Sertifikat (rumah) Pondok Indah aku sekolahin (gadaikan),"" ungkapnya.Tapi, pelantun Buaya Buntung dan pedangdut yang dikenal dengan Goyang Ngebornya, tidak mudah meminjam uang ke bank karena profesinya sebagai penyanyi.""Aku harus meyakinkan orang bank sih aku sanggup melunasinya. Tidak semua bank gampang lah kasih pinjaman. Ada satu bank, dia yakin aku bisa bayarnya. Tapi sertifikat rumah disekolahin,"" jelasnya.Istri Adam Suseno itu menegaskan, alasannya sampai menggadaikan sertifikat rumah karena ia mau konsisten membesarkan bisnis karaokenya.Bagi Inul Daratista omzet bisnis karaoke tidak melulu bagus. Ia mengaku banyak sekali waktu dimana omzetnya menurun drastis.""Kalau karaoke butuh biaya, konsentrasi, dan fokus. Gak gampang ya,"" ujar Inul Dararista."
56,Rochmat Purnomo,"Jelang Arema FC vs PSM Makassar di BRI Liga 1 2021, Joop Gall Siapkan Pengganti Wiljan Pluim",29 Maret 2022 05:18 WIB,https://www.tribunnews.com/superskor/2022/03/29/jelang-arema-fc-vs-psm-makassar-di-bri-liga-1-2021-joop-gall-siapkan-pengganti-wiljan-pluim,"TRIBUNNEWS.COM - Pelatih PSM Makassar, Joop Gall tengah menyiapkan pengganti kaptennya Wiljan Pluim yang absen pada pertandingan penutup pekan 34 BRI Liga 1 2021.Wiljan Pluim harus melewatkan laga PSM Makassar menghadapi Arema FC, pada Rabu (30/3/2022) besok malam.Motor serangan PSM Makassar asal Belanda itu absen akibat menjalani hukuman akumulasi kartu kuning.Pluim mendapat kartu kuning ketujuhnya musim ini saat PSM Makassar mengalahkan tim dasar klasemen Persiraja Banda Aceh dengan skor satu gol tanpa balas.Alhasil, Pluim dipastikan tidak bisa bermain membela PSM Makassar ketika meladeni kekuatan tim asuhan Eduardo Almeida.Absennya Pluim membuat Joop Gall harus mencari pengganti sepadan untuk memerankan playmaker.Tentu hal ini bukan perkara mudah bagi Gall karena Pluim menjadi pemain yang kerap menghiasi starting eleven klub berjuluk Juku Eja.Apalagi Pluim telah melesakan tujuh gol dan menjadi top skor di atas pemain Juku Eja lainnya.""Untuk pertandingan ini (lawan Arema FC), aturan ya aturan, harus dijalani."" buka Joop Gall dikutip dari laman Bolasport.""Pluim harus beristirahat, dan untuk pengganti dia, nanti kita lihat siapa yang paling siap. Tapi untuk gantikan kualitasnya itu susah,"" jelasnya."
57,Anita K Wardhani,"Terluka Usai Kecelakaan, Personel Band D'Masiv Tetap Manggung, Rian Sang Vokalis Minta Maaf",28 Maret 2022 06:01 WIB,https://www.tribunnews.com/seleb/2022/03/28/terluka-usai-kecelakaan-personel-band-dmasiv-tetap-manggung-rian-sang-vokalis-minta-maaf,"TRIBUNNEWS.COM, BANYUWANGI - Grup Band D'Masiv tetap tampil di panggung Banyuwangi Festival, Minggu (27/3/2022) malam usai kecelakaan.Personel dMasiv dikabarkan sempat mengalami kecelakaan di Situbondo, Jawa Timur, saat perjalanan menuju Banyuwangi,.Hal ini terlihat dari postingan sang vokalis Rian Ekky Pradipta alias Rian dMasiv di instagramnya.Rian terlihat memosting video saat dia menghibur masyarakat Banyuwangi malam tadi.Dalam captionna, Rian meminta maaf.""Terimakasih banyuwangi .. maafkan ssharus nya @dmasivbandofficial bawain 10 lagu..tp karna kondisi saya tidak memungkinkan akhirnya hanya bisa 5 lagu..semoga tidak mengecewakan ya..Tentang tampilnya dMasiv usai kecelakaan juga dikabarkan sebelum acara oleh Kepala Dinas Kebudayaan dan Pariwisata Banyuwangi, MY Bramuda.MY Bramuda menjelaskan, D'Masiv merupakan salah satu pengisi acara di SENIMAN (Simpony Musik Lintas Zaman) yang digelar di Gesibu Blambangan Banyuwangi, Minggu (27/3/2022).Selain D'Masiv, juga terdapat artis lainnya, seperti Almafilia, Deddy Dhukun, dan Rita Effendy.""Mereka dijadwalkan tampil sekitar pukul 22.00 WIB,"" kata MY Bramuda."
58,Dewi Agustina,"Identitas 10 Prajurit Korban Penyerangan KKB di Distrik Kenyam Nduga Papua, 2 di Antaranya Meninggal",27 Maret 2022 14:19 WIB,https://www.tribunnews.com/regional/2022/03/27/identitas-10-prajurit-korban-penyerangan-kkb-di-distrik-kenyam-nduga-papua-2-di-antaranya-meninggal,"TRIBUNNEWS.COM, JAYAPURA - Kelompok Kriminal Bersenjata (KKB) menyerang Pos Satgas Mupe Marinir-3 di Kampung Dikware Bawah, Distrik Kenyam, Kabupaten Nduga, Provinsi Papua, Sabtu (26/3/2022) menjelang malam.Akibat serangan itu, sebanyak 10 anggota TNI yang bertugas di pos tersebut mengalami luka-luka.Bahkan dua di antaranya meninggal dunia, yakni Komandan Peleton (Danton) Letda Mar Moh Iqbal dan Pratu Mar Wilson Anderson.Pratu Mar Wilson Anderson meninggal dunia pada Minggu (27/3/2022) setelah menjalani perawatan medis.Para anggota TNI yang mengalami luka tersebut mengalami luka akibat serpihan Granade Launcher Mortir (GLM) atau granat lontar yang dilakukan KKB saat melakukan penyerangan Pos Satgas Mupe Marinir-3 di Kampung Dikware Bawah, Distrik Kenyam, Kabupaten Nduga, Provinsi Papua.Berikut nama-nama 10 anggota TNI yang menjadi korban penyerangan Kelompok Kriminal Bersenjata (KKB) atau biasa disebut Kelompok Separatis Teroris (KST) yang menyerang Pos Satgas Mupe Marinir-3 di Kampung Dikware Bawah, Distrik Kenyam, Kabupaten Nduga, Provinsi Papua:1. Letda Mar Moh Iqbal (meninggal dunia)2. Pratu Mar Wilson Anderson Here (meninggal dunia)3. Serda Mar Rendi Febriansyah (luka berat)4. Serda Mar Bayu Pratama (luka ringan)"
59,Fitri Wulandari,Zelenskyy: Pasukan Rusia Rusak Setidaknya 59 Situs Spiritual Di Ukraina,27 Maret 2022 14:21 WIB,https://www.tribunnews.com/internasional/2022/03/27/zelenskyy-pasukan-rusia-rusak-setidaknya-59-situs-spiritual-di-ukraina,"Laporan Wartawan Tribunnews, Fitri WulandariTRIBUNNEWS.COM, KIEV - Pasukan Rusia disebut telah merusak setidaknya 59 situs spiritual di Ukraina selama 31 hari invasi skala penuh yang dilancarkannya.Pernyataan ini disampaikan Presiden Ukraina Volodymyr Zelenskyy dalam pidato virtualnya kepada para peserta Forum Doha ke-20.""Selama 31 hari perang ini, serangan Rusia telah merusak setidaknya 59 bangunan penting spiritual. Ini adalah masjid, gereja, lembaga keagamaan dan pendidikan,"" kata Zelenskyy.Dikutip dari laman Ukrinform, Minggu (27/3/2022), ia kemudian menambahkan bahwa selama berlangsungnya perang, lebih dari 200 sekolah dan puluhan rumah sakit hancur dan rusak.""Bayangkan saja, pasukan Rusia dengan sengaja menyerang tempat-tempat ini, yang digunakan warga sipil biasa sebagai tempat berlindung,"" ujar Zelenskyy.Sementara itu, Kementerian Pertahanan (Kemhan) Ukraina menyampaikan klaim di laman Facebooknya bahwa sejak dimulainya invasi Rusia pada 24 Februari hingga 26 Maret kemarin, pasukan Rusia telah kehilangan sekitar 16.400 personelnya.Selain itu, Rusia juga disebut telah kehilangan 575 tank, 293 sistem artileri, 91 MLRS, 51 sistem peperangan anti-pesawat, 117 pesawat, 127 helikopter, 1.131 kendaraan, 7 kapal, 73 tangki bahan bakar, 56 UAV operasional dan taktis, 19 unit peralatan khusus serta 2 sistem SRBM bergerak.Kementerian Pertahanan Ukraina mencatat bahwa data pun saat ini sedang diperbaharui.Namun, perhitungannya diperumit dengan intensitas permusuhan yang tinggi antara kedua negara."
60,Siti Nurjannah Wulandari,"PROMO Tiket Kereta Api Melalui Aplikasi KAI Access Online, Gambir-Surabaya Hanya Rp75 Ribu",27 Maret 2022 13:36 WIB,https://www.tribunnews.com/bisnis/2022/03/27/promo-tiket-kereta-api-melalui-aplikasi-kai-access-online-gambir-surabaya-hanya-rp75-ribu,"TRIBUNNEWS.COM - Simak informasi promo tiket kereta api melalui pembelian di KAI Access.Pada Minggu (27/3/2022), KAI Access mulai trending di media sosial Twitter.Ternyata hal ini merupakan bentuk antusias masyarakat untuk mendapatakan tiket promo dari KAI.PT Kereta Api Indonesia (KAI) menggelar promo bertajuk KAI Access Online Travel Fair.Event ini sekaligus mengenalkan aplikasi KAI Access ke masyarakat.Dilansir akun Instagram resmi, @keretaapikita, promo Online Traver Fair ini berlangsung pada 27 hingga 29 Maret 2022.Ada diskon tiket hingga 60 % setiap harinya dengan kuota, 31.250 kursi di kelas eksekutif, bisnis, dan ekonomi.Bahkan KAI juga memberikan flash sale harga khusus senilai Rp 75 ribu saja dengan kuota 5.215 kursi.Flash sale berlangsung pada 27-29 Maret pukul 09.00 WIB hingga 10.00 WIB.Dan pada 20.00 WIB hingga 21.00 WIB."
61,Rizki Sandi Saputra,"Dea 'OnlyFans' Jadi Tersangka Kasus Pornografi, Polisi Selisik Keuntungan yang Diraup Sang Kreator",27 Maret 2022 13:19 WIB,https://www.tribunnews.com/metropolitan/2022/03/27/dea-onlyfans-jadi-tersangka-kasus-pornografi-polisi-selisik-keuntungan-yang-diraup-sang-kreator,"Laporan Reporter Tribunnews.com, Rizki Sandi SaputraTRIBUNNEWS.COM, JAKARTA - Kreator Dea'OnlyFans' telah ditetapkan sebagai tersangka dalam dugaan kasus konten video dan foto pornografi oleh Polda Metro Jaya.Sebagai langkah tindak lanjut atas perkara tersebut, Direktur Kriminal Khusus (Dirkrimsus) Polda Metro Jaya Kombes Pol Auliansyah Lubis mengatakan, pihaknya masih terus melakukan pendalaman termasuk untuk mengungkapkeuntungan yang diperoleh Dea 'OnlyFans'.""Masih kami lakukan penyelidikan (soal keuntungan yang didapat) Nanti kami akan sampaikan,"" kata Auliansyah kepada awak media di Jakarta, Minggu (27/3/2022).Tak hanya itu, dalam proses pengembangan dugaan kasus konten pornografi yang menjerat seorang mahasiswi berusia 23 tahun itu, pihak kepolisian juga telah mengantongi sejumlah nama yang diduga terlibat.""Kemudian, kita sudah update kalau menanyakan bagaimana perkembangannya kita sudah mengantongi nama nama yang mungkin akan terlibat dalam kasus perkara Dea ini,"" ujar Auliansyah.Kendati begitu, Auliansyah belum memberikan keterangan detail siapa saja peran dan identitas resmi dari nama yang dimaksud tersebut.Sebab hingga saat ini kata Auliansyah, pihak kepolisian masih terus melakukan pendalaman pemeriksaan serta meminta keterangan perihal perkara itu.""Jadi nanti akan kita sampaikan kalau memang sudah kita lakukan kegiatan-kegiatan lain seperti penangkapan, siapa yang ikut di dalam kegiatan perkara dea ini,"" kata Auliansyah.Tidak Ditahan"
62,Salma Fenty Irlanda,"Rian dMasiv Alami Luka dalam Kecelakaan Mobil di Jawa Timur, Kini Tunggu Hasil Rontgen dan CT Scan",27 Maret 2022 14:26 WIB,https://www.tribunnews.com/seleb/2022/03/27/rian-dmasiv-alami-luka-dalam-kecelakaan-mobil-di-jawa-timur-kini-tunggu-hasil-rontgen-dan-ct-scan,"TRIBUNNEWS.COM - Rian D'masiv alami luka dalam kecelakaan di Sutubondo, Jawa Timur, kini tunggu hasil scan.Rian D'masiv dan rombongan mengalami kecelakaan mobil dalam perjalanan menuju Jawa Timur.Mobil yang ditumpangi Rian dan tim menabrak tiang saat melaju di jalan raya Desa/Kecamatan Asembagus, sekitar pukul 03.30 WIB, menurut informasi yang didapat wartawan.Dalam kecelakaan ini, Rian dikabarkan mengalami luka ringan.Sementara itu, dua penumpang lain juga selamat.Menurut keterangan istri Wahyu d'masiv yang ikut dalam mobil itu, kini mereka tengah menunggu hasil ct scan.""Kondisi terkini sedang menunggu hasil rontgen dan CT Scan,"" tulis istri Wahyu D'Masiv di akun @tianradiant.""Suamiku dan keluarga besar D'Masiv yang sekarang sedang berada di salah satu daerah di Jatim belum bisa kembali ke jakarta,"" jelasnya.Di akhir postingannya, istri Wahyu D'Masiv juga memohon doa dari warganet agar suaminya dan anggota D'Masiv lainnya baik-baik saja.Kecelakaan yang dialami Rian sendiri kali pertama dikabarkan oleh sang istri, Sri Ayu Murtisari."
