title,date,author,link,category,website,content
Ngeri! Suami Sadis Tinju-Tenggelamkan Istri di Cirebon,02-4-2022,Ony Syahroni - detikJabar,https://www.detik.com/jabar/hukum-dan-kriminal/d-6012754/ngeri-suami-sadis-tinju-tenggelamkan-istri-di-cirebon,biasa,detik,"Kasus kekerasan dalam rumah tangga (KDRT) terjadi di Kabupaten Cirebon, Jawa Barat. Seorang wanita harus menerima sejumlah luka cukup parah setelah diduga dianiaya oleh suaminya sendiri berinisial S.Menurut keterangan polisi, korban diduga dianiaya dengan cara dipukul, dicekik hingga ditenggelamkan bagian kepalanya ke dalam sebuah ember yang berisi air. Saat ini, suami sadis itu telah diamankan oleh pihak kepolisian.Aksi penganiayaan yang diduga dilakukan S kepada korban terjadi di sebuah kosan tempat tinggal mereka di Kecamatan Weru, Kabupaten Cirebon pada Sabtu 19 Maret 2022 sekitar pukul 21.00 WIB malam.""Pelaku memukul tujuh kali ke bagian muka korban, kemudian mencekik lehernya, kemudian kepala korban dimasukan ke dalam ember yang berisi air,"" kata Kasat Reskrim Polresta Cirebon, Kompol Anton di Cirebon, Sabtu (2/4/2022).Akibat aksi penganiayaan itu, korban mengalami luka cukup parah pada bagian wajah hingga sempat dilarikan ke rumah sakit untuk mendapatkan perawatan.Anton menerangkan, sebelum terjadi aksi penganiayaan, S dan istrinya sempat terlibat cekcok mulut. S murka saat mendapati istrinya tengah berkomunikasi dengan mantan pacar melalui sambungan telepon.""Jadi kasus ini berawal dari pelaku yang cekcok dengan istrinya. Pelaku kesal saat melihat istrinya berteleponan dengan mantannya. Karena kesal, pelaku kemudian memukul ke bagian muka sebanyak tujuh kali, mencekik hingga menenggelamkan kepala istrinya ke dalam ember berisi air,"" kata dia.""Untuk tersangka sendiri kita kenakan Pasal 44 ayat (2) UU RI No 23 Tahun 2004 tentang penghapusan kekerasan dalam rumah tangga dengan ancaman hukuman maksimal 10 tahun,"" demikian Anton.Caption: Terduga pelaku KDRT di Cirebon inisial S (kanan)"
Mengintip TPU Karet Bivak yang Ramai Dikunjungi Peziarah,02-4-2022,Aulia Risyda - 20DETIK,https://news.detik.com/detiktv/d-6012852/mengintip-tpu-karet-bivak-yang-ramai-dikunjungi-peziarah,biasa,detik,"TPU Karet Bivak Jakarta Selatan ramai dikunjungi peziarah. Selama 3 hari terakhir, total pengunjung yang berziarah mencapai dua ribuan orang."
"Sstss, Rahasia! Toyota Sudah Punya 5 Unit Kijang Innova Listrik, 2 Dikirim ke Thailand",02-4-2022,M Luthfi Andika - detikOto,https://oto.detik.com/mobil/d-6012842/sstss-rahasia-toyota-sudah-punya-5-unit-kijang-innova-listrik-2-dikirim-ke-thailand,biasa,detik,"Secara mengejutkan Toyota memperlihatkan Kijang Innova listrik (BEV) pada ajang Indonesia International Motor SHow (IIMS) Hybrid 2022. Sontak hal kabar ini menjadi kabar yang mengejutkan bagi pecinta otomotif dan industri otomotif, karena selama ini Toyota terkesan hanya adem ayem melihat beberapa pabrikan bermain di segmen mobil listrik.Lebih mengejutkan Toyota sudah mengirimkan 2 unit prototipe Kijang Innova BEV atau Innova listrik ke Thailand. Lah untuk apa ya Toyota mengirim Innova listrik ke Thailand?Rupanya tidak hanya memperlihatkan sekaligus memperkenalkan Innova Listrik ke masyarakat umum, diam-diam Toyota juga sudah mengirimkan unit prototipe Innova listrik ke Thailand untuk di uji coba.""Saat ini kami sudah membuat 5 unit prototipe Toyota Innova BEV. Tapi ada 2 unit yang di kirim ke Thailand,"" ujar Director TMMIN, Bob Azam saat bertemu dengan awak Media.Bob menjelaskan alasan Toyota Indonesia mengirimkan 2 unit prototipe Innova listrik ke Thailand, karena saat ini Thailand merupakan salah satu negara yang sudah siap mengoperasikan kendaraan listrik dan Toyota Thailand sudah memiliki technical center.""Karena ada teknical centernya ada di sana. Proses developmentnya hampir 2 tahun. Di Indonesia belum di test, masih study dan masih dipelajari terlebih dahulu. Dengan memunjukkan varian ini diharapkan tinggal memasangkan baterainya,"" kata Bob.Bob juga mengatakan sebagai bagian dari industri otomotif nasional, sejak 2009 Toyota Indonesia sudah memperkenalkan teknologi kendaraan elektrifikasi kepada masyarakat lewat Toyota Prius Hybrid.Guna mendukung target Pemerintah Indonesia mencapai target netralitas karbon, lanjut Bob. Toyota Indonesia telah menyediakan teknologi elektrifikasi dengan varian yang lengkap melalui konsep multi-pathway mulai dari flexy-engine, FCEV, BEV, PHEV, HEV, hidrogen, biofuel, hingga LCGC. Pilihan teknologi ini disiapkan agar masyarakat dapat berkontribusi di masing-masing segmen, bersama-sama mengurangi emisi di Indonesia sesuai porsinya.Toyota Indonesia telah memperkenalkan 10 model kendaraan listrik, yang terdiri dari 8 kendaraan HEV, 1 kendaraan PHEV, dan 1 BEV Lexus untuk publik Indonesia. Toyota Indonesia juga melakukan pengembangan lokal kendaraan elektrifikasi di dalam negeri, salah satunya tengah menyiapkan produksi kendaraan HEV untuk pasar domestik hingga konsumen global."
Satpol PP Depok Jaring 23 Orang Diduga Terlibat Prostitusi di Apartemen,02-4-2022,Dwi Rahmawati - detikNews,https://news.detik.com/berita/d-6012840/satpol-pp-depok-jaring-23-orang-diduga-terlibat-prostitusi-di-apartemen,biasa,detik,"Menjelang Ramadan, Satpol PP Kota Depok melakukan penertiban terhadap penyandang masalah kesejahteraan sosial (PMKS). Dari sebuah apartemen dan penginapan di kawasan Grand Depok City (GDC) Depok, Satpol PP menjaring 23 orang yang diduga terlibat praktik prostitusi online.""Kami melakukan pengawasan, khsususnya di tempat-tempat yang pernah dilaporkan pada kami ada potensi perbuatan prostitusi juga asusila. Ada dua lokasi yang jadi target dan berhasil mengamankan 23 orang,"" ujar Kasatpol PP Kota Depok Lienda Ratnanurdianny, Sabtu (2/4/2022).Penindakan tersebut dilaksanakan tim gabungan Satpol PP Depok dengan Dinas Sosial, polisi dan TNI pada Kamis (30/3) malam lalu. Dari dua lokasi tersebut, petugas mengamankan 23 orang terdiri dari 19 perempuan dan 4 laki-laki.""Di lokasi pertama ada lima perempuan dan empat orang laki-laki, mereka ditemukan dalam satu ruangan tertutup. Lokasi kedua ada 14 perempuan yang diduga berpotensi melakukan tindakan prostitusi,"" jelasnya.Lienda mengatakan para perempuan yang diamankan sudah berusia dewasa. Beberapa di antaranya melakukan praktik prostitusi secara online.""Ada yang online. Yang kami temukan berpasangan ini ada bukti awal mereka melakukan transaksi secara online,"" imbuhnya.Dari lokasi tersebut petugas mengamankan sejumlah alat kontrasepsi. Petugas juga mendapatkan bukti prostitusi dari percakapan transaksi via MiChat.""(Bukti prostitusi) yang saya lihat sementara itu memang dilihat dari percakapan MiChat, kemudian juga ada alat kontrasepsi,"" imbuhnya.Lebih lanjut, Ratna mengatakan para perempuan tersebut menyewa apartemen untuk satu ulan.""Jadi ada yang sewa dua kamar, satu kamar untuk tempat tinggal dan satu kamar lagi untuk melayani pelanggan,"" katanya.Rata-rata yang diamankan berasal dari luar Depok. Para perempuan yang diduga PSK ini mematok tarif hingga ratusan ribu rupiah.""(Tarif) tergantung layanannya, kisaran Rp 250 ribu sampa Rp 800 ribu,"" tuturnya.Selanjutnya 23 orang tersebut diserahkan ke Dinsos. Mereka didata dan akan diberikan pembinaan dan pengawasan oleh Dinas Sosial."
"Tawuran di Jatinegara Jaktim Tewaskan Remaja, 3 Pelaku Ditangkap",02-4-2022,Antara - detikNews,https://news.detik.com/berita/d-6012839/tawuran-di-jatinegara-jaktim-tewaskan-remaja-3-pelaku-ditangkap,biasa,detik,"Tawuran di Jatinegara, Jakarta Timur (Jaktim), mengakibatkan seorang remaja berinisial F (18) tewas. Personel Unit Reserse Kriminal (Reskrim) Polsek Jatinegara menangkap 3 orang diduga terkait tawuran maut tersebut.""Betul (ditangkap), sedang didalami,"" kata Kapolsek Jatinegara Kompol Entong Raharja seperti dilansir Antara, Sabtu (2/4/2022).Tawuran maut tersebut terjadi pada Jumat (1/4) dini hari. Ketiga pelaku ditangkap di hari yang sama pada siang harinya.Namun dia belum menyebutkan motif dan inisial para pelaku yang sudah ditangkap.Entong menambahkan para pelaku sudah digiring ke Mapolsek Jatinegara untuk diperiksa lebih lanjut terkait penyebab tawuran tersebut.Sebelumnya, sebuah video viral di media sosial menampilkan tawuran remaja di Jalan Prumpung Sawah, Kelurahan Cipinang Besar Utara, Kecamatan Jatinegara, Jaktim.Saksi mata bernama Isah (48) mengatakan para pelaku datang dari Jalan Cipinang Pulo Maja, Cipinang Besar Utara, membawa senjata tajam.""Mereka datang ke sini, tiba-tiba menyerang (korban). (Mereka) Bawa samurai,"" ujar Isah.Dia tidak mengetahui pasti jumlah remaja yang ikut tawuran. Dia juga tidak tahu motif tawuran tersebut.""Banyak juga (jumlah pelaku). Mungkin mereka dendam kali, dulu kan ada yang mati juga di sini,"" tutur Isah.Simak selengkapnya di halaman selanjutnya."
"Menengok Masjid di Atas Awan, Jejak Dakwah Sunan Muria di Kudus",02-4-2022,Dian Utoro Aji - detikJateng,https://www.detik.com/jateng/berita/d-6012810/menengok-masjid-di-atas-awan-jejak-dakwah-sunan-muria-di-kudus,biasa,detik,"Salah satu jejak penyebaran Islam di Jawa adalah masjid peninggalan Sunan Muria yang berada di Desa Colo, Kecamatan Dawe, Kabupaten Kudus, Jawa Tengah. Uniknya masjid ini terletak di puncak Gunung Muria dengan ketinggian di atas 1.000 meter. Seperti apa penampakannya?Untuk sampai ke lokasi, jaraknya sekitar 21 kilometer dari pusat Kota Kudus. Butuh waktu sekitar 40 menit dengan berkendara, kemudian sesampainya di Desa Colo pengunjung harus menempuh perjalanan dengan medan ekstrem.Para peziarah harus naik tangga sejauh 500 meter dari pangkalan ojek. Tapi para peziarah juga bisa menggunakan jasa ojek untuk menuju ke masjid dengan tarif Rp 15 ribu.Setibanya di kompleks makam dan masjid Sunan Muria para peziarah akan disuguhi pemandangan Kota Kudus. Memasuki masjid peninggalan Raden Umar Said atau yang dikenal Sunan Muria sudah banyak yang direnovasi.Namun ada beberapa bangunan yang masih asli. Salah satunya adalah tempat pengimaman atau mihrab yang menjorok ke dalam bukan ke luar. Di mihrab tersebut terdapat ukiran piring keramik kecil yang berjumlah 30 buah dan bagian atas mihrab terdapat tulisan Arab.Ada empat tiang penyangga atau saka yang terbuat dari kayu. Pada masing-masing tiang terdapat umpak yang terbuat dari batu berukir yang masih asli dan terawat. Tak hanya itu, beduk yang tersimpan di masjid tersebut juga masih asli. Beduk itu terbuat dari kayu dan terdapat ukiran.Imam Masjid Sunan Muria, Mastur mengatakan keunikan masjid peninggalan Sunan Muria berada di atas puncak Gunung Muria. Konon disebutkan jika masjid ini seperti berada di atas awan karena letaknya di puncak gunung.""Untuk kelebihan atau yang membedakan Masjid Sunan Muria ini berada di puncak gunung, gunung yang ketinggiannya sekitar 1.000 meter. Puncak Muria ya ini yang masjid ini,"" terang Mastur kepada detikJateng, Rabu (30/3/2022).Mastur mengatakan Sunan Muria mendirikan masjid di tengah hutan dan di atas gunung bukan tanpa sebab. Sunan Muria kala itu sudah menjawab alasan pembangunan masjid di tengah hutan maupun gunung.""Beliau mendirikan masjid di puncak gunung ternyata dulu juga banyak yang mempertanyakan, kenapa Sunan Muria mendirikan masjid berada di puncak gunung dan tengah hutan. Beliau menjawab kala itu tapi belakangan nanti akan dikunjungi orang dari mana-mana. Ternyata sekarang tidak melulu hanya orang sekitar, dari mana saja, kota-desa datang ke sini,"" ujar dia.Mastur menyebut masjid itu dibangun sekitar abad ke-15 sampai dengan abad ke-16 Masehi. Keunikan lainnya ada tempat pengimaman masjid tersebut bentuknya menjorok ke dalam bukan ke luar. Apa maknanya?""Masjid ini juga terutama Desa Colo belum ada masjid, ini sudah dimanfaatkan untuk salat Jumat di sini. Yang fisik keunikannya itu pengimaman ini kan bentuknya ke dalam, bukan ke luar. Ini juga konon memberikan pesan bahwa umatnya Sunan Muria diharapkan mementingkan keakhiratan, mementingkan rohani dari pada keduniaan, dianjurkan untuk lebih mementingkan urusan akhirat atau ibadah,"" jelasnya.Mastur mengatakan Sunan Muria menyebarkan agama Islam dengan jalan damai. Sunan Muria tidak menggusur budaya masyarakat yang ada di sekitar lereng Gunung Muria, tokoh Wali Sanga ini pun memiliki ajaran tapa ngeli.""Metode dakwah Sunan Muria, jadi beliau tidak menggusur budaya yang sifatnya duniawi. Masuk dengan tidak menggusur perkumpulan yang ada, beliau masuk dengan mengisi perkumpulan ini dengan kegiatan agama, seperti ada bayi dibacakan kidung, beliau masuk dibacakan berjanjen, mau mendirikan rumah, beliau masuk dibacakan manaqib, kalau ada orang mati konon diadakan sesaji, beliau masuk dibacakan tahlil. Jadi beliau tidak merombak perkumpulan secara fisik, jadi isinya diisi dengan agama,"" terang dia.""Tapa ngeli jadi beliau mengikuti jadi mengikuti arus masyarakat tapi tidak mengikuti budaya masyarakat, jadi masyarakat yang diajak mengikuti yang agama itu,"" sambung Mastur.Mastur menambahkan ajaran Sunan Muria yang masih dilestarikan masyarakat adalah 'pagar mangkok'. Menurutnya istilah pagar mangkok berarti perbanyak untuk bersedekah.""Istilah lagi pager mangkok juga, ini berarti perbanyak sedekah, jangan lupa tetangga, dikasih antara agar mereka juga menikmati rezeki yang kita terima,"" pungkas Mastur."
"Kamar Baru di Plataran, Menginap ala Swiss dengan Pemandangan Bromo",02-4-2022,Putu Intan,https://travel.detik.com/travel-news/d-6012837/kamar-baru-di-plataran-menginap-ala-swiss-dengan-pemandangan-bromo,biasa,detik,"Plataran Bromo Resort & Venue meluncurkan kamar baru yang bakal lebih memanjakan tamu. Menginap dengan fasilitas mewah dan pemandangan Bromo jadi andalan.Tak perlu jauh-jauh ke Swiss untuk menikmati suasana pegunungan yang asri dengan udara sejuk. Datang saja ke Bromo, Swiss of Java yang kini pesonanya dapat dinikmati dari Suite Wing di Plataran Bromo Resort & Venue.Suite Wing menghadirkan nuansa modern dengan tampilan ruang terbuka serta kombinasi unik dari elemen kayu dan bebatuan. Selain itu, fasilitas kamar juga diberi sentuhan ornamen klasik di setiap detailnya.CEO Plataran Indonesia Yozua Makes mengatakan, diluncurkannya Suite Wing ini bertujuan untuk mengakomodir kebutuhan tamu di kawasan Bromo yang menginginkan akomodasi premium. Target marketnya juga kalangan atas sehingga ia menjamin ini tidak akan mematikan akomodasi yang dikelola UMKM.""Suite Wing dibangun dengan tidak memisahkan ciri dasar dari Plataran Indonesia yaitu alam, kebudayaan, dan masyarakat,"" kata Yozua secara virtual, Kamis (31/3/2022).Dibukanya Suite Wing ini juga diapresiasi Deputi Bidang Produk Wisata dan Penyelenggara Kegiatan Baparekraf Rizki Handayani Mustafa. Rizki mengatakan, hadirnya Plataran Bromo melengkapi fasilitas di Bromo yang masih kurang.""Amenitas di Bromo sudah lama ada dan ada berbagai tipe akomodasi tapi masih kurang. Bromo adalah destinasi prioritas yang didorong untuk dikembangkan dan kami mengapresiasi Plataran dengan kualitas luar biasa dan detail menggunakan produk dalam negeri,"" ujarnya.Suite Wing sendiri menghadirkan 14 kamar yang dibagi dalam 4 kategori yaitu Suite, Premier Suite, Platinum Suite, dan Presidential Suite.Seluruh kamar ini memiliki area yang luas dan balkon pribadi. Yang istimewa, tamu dapat melihat pemandangan matahari terbit dan terbenam secara jelas melalui balkon tersebut.Selain kamar, di sana juga terdapat area lobi yang bernama Pamiranti Lounge. Tempat ini dapat digunakan sebagai lokasi pertemuan.Kemudian ada pula Brahma Meeting Room yang dapat memenuhi kebutuhan dan fasilitas bisnis dengan standar teknologi canggih dan layanan lengkap.Fasilitas yang tak kalah menarik adalah area rooftop yang disebut langit Bromo. Di sana, tamu dapat menikmati area indoor dan outdoor dan cocok digunakan untuk acara pernikahan.Tak lupa, tamu juga dapat menikmati hidangan yang lezat di sana. Berbagai menu tradisional dan internasional disajikan dengan berkolaborasi bersama masyarakat sekitar. Bahan-bahan makanan diambil langsung dari petani lokal."
Kenapa 'K' Jadi Singkatan Ribu? Begini Sejarahnya,02-4-2022,Aldiansyah Nurrahman Nurrahman - detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-6012788/kenapa-k-jadi-singkatan-ribu-begini-sejarahnya,biasa,detik,"10K, 200K, 50K itu adalah angka-angka yang kerap kali ditemui ketika berbelanja. Tahukah Anda apa arti satuan 'K' di belakang angka tersebut?Huruf 'K' menjadi penting karena huruf itu merupakan pengganti ribu saat menyebutkan harga atau jumlah. Lalu, kenapa 'K' bisa mempunyai arti tersebut ?Usut punya usut, Dikutip dari laman Merriam-Webster, satuan 'K' memiliki kepanjangan kilo. Kilo digunakan sebagai unit pengukuran dalam Sistem Satuan Internasional atau SI (Syst̬me international d'unit̩s).Misalnya dalam mengukur jarak, 1 kilometer sama dengan 1.000 meter. Sedangkan untuk mengukur berat, 1 kilogram sama dengan 1.000 gram.Kata kilo berasal dari bahasa Yunani 'chilioi' yang berarti ribuan, digunakan untuk menyatakan banyak atau jamak. Penggunaan 'K' sebagai singkatan untuk menyebutkan ribu dimulai setidaknya sejak pertengahan tahun 1940-an.Yang mengadaptasi istilah ini pertama kali adalah grup riset Antoine Lavoisier pada tahun 1975. Kemudian diperkenalkan oleh sistem metrik Prancis pada tahun 1979.Kemudian sistem penghitungan ini mulai banyak yang mengadopsinya hingga sekarang kita bisa menemukannya pada harga barang dan jumlah follower akun media sosial.Penggunaan huruf K untuk menyatakan ribu tentu banyak keuntungannya. Selain mempersingkat penulisan, juga bisa menghemat tempat. Beberapa contoh penggunaan huruf K untuk menyingkat angka besar yang terlalu banyak angka nol.Tidak hanya untuk menunjukkan harga, satuan 'K' juga digunakan dalam istilah teknologi. Salah satunya digunakan untuk menunjukkan resolusi gambar seperti 2K dan 4K. Resolusi 2K berarti 2.560 x 1.440, sedangkan 4K berarti 3.840 x 2.160 dalam satuan pixel."
Nadzira Shafa Tuangkan Kerinduan pada Ameer Azzikra di Buku 172 Days,02-4-2022,Muhammad Ahsan - detikHot,https://hot.detik.com/celeb/d-6012638/nadzira-shafa-tuangkan-kerinduan-pada-ameer-azzikra-di-buku-172-days,biasa,detik,"Kisah hidup Ameer Azzikra dan Nadzira Shafa banyak menyentuh hati. Demi mengenang momen-momen tersebut, Zira begitu panggilan akrab Nadzira memutuskan untuk merilis sebuah buku berjudul 172 Days yang mengisahkan kisah hidup keduanya sampai kepergian Ameer.""Buku 172 hari ini aku mengenang sambil bercerita tentang kehidupan aku dengan bang Ameer waktu sebelum meninggal, tapi aku sisipin pelajaran-pelajaran yang aku ambil dari bang Ameer,"" kata Nadzira Shafa secara eksklusif kepada detikcom.Dalam buku tersebut, Zira menuangkan banyak hal. Mulai dari bagaimana Ameer mengajarkan banyak hal, menghargai orang tua, hingga mencintai diri sendiri.""Seperti cara beliau mengajari aku, cara beliau berinteraksi, cara beliau menghargai orang tuanya, cara beliau menghargai orang lain, cara beliau sangat jatuh cinta sama dirinya, sama Allah,"" terang Zira.Banyak sekali quotes yang dilampirkan oleh Zira dalam buku tersebut. Menurutnya Ameer selalu mengajarkannya untuk berkomunikasi dengan cara yang lebih mesra.""Makanya banyak quotes-quotes yang aku lampirkan disitu karena, bang Ameer mengajarkan cara berkomunikasi sama Allah dengan lebih mesra,"" tutur Zira.Salah satu quotes favoritnya adalah 'Aku ikhlas tapi Aku rindu'.""Aku ikhlas tapi aku rindu. Itu menjadi tagline pertama novel aku, 172 Days tapi bawahnya Aku Ikhlas tapi Aku Rindu,"" jelas Zira.""Itu mengena buat semua karena ikhlas bisa tapi rindunya yang nggak bisa hilang,"" sambungnya.Hingga saat ini, buku 172 Days sudah terjual sampai 4000 eksemplar dalam pre order pertamanya.""Kemarin sudah PO yang pertama dan sudah tutup tanggal 24 kemarin dan alhamdulillah sudah mencapai 4000 eksemplar,"" ujar Nadzira Shafa.""Mudah-mudahan sih mau rilis store, aku juga ngajak followers-followers aku buat ngajak Gramedia membuat buku-buku aku, mudah-mudahan bisa dipasarkan lebih luas lagi,"" pungkasnya."
KuTips: Tips Betah Baca Al-Qur'an Biar Khatam Pas Ramadan!,02-4-2022,Tim 20Detik - 20DETIK,https://wolipop.detik.com/detiktv/d-6012834/kutips-tips-betah-baca-al-quran-biar-khatam-pas-ramadan,biasa,detik,"Tadarus Al-Qur'an atau mengaji di bulan Ramadan memiliki amalan yang besar, tapi terkadang untuk memulai sesuatu hal baik ada saja godaannya. Nah berikut ini KuTips mau bagi-bagi triknya ke detikers supaya betah mengaji dan bisa khatam Al-Qur'an di saat Ramadan."
"Perbandingan Harga Bensin Pertamina & Shell, Pilih Mana?",02-4-2022,Aldiansyah Nurrahman - detikFinance,https://finance.detik.com/energi/d-6012833/perbandingan-harga-bensin-pertamina--shell-pilih-mana,biasa,detik,"Kenaikan harga bahan bakar minyak (BBM) terjadi berurutan dalam pekan ini. Setelah Pertamina menaikan harga bensin Pertamax, kini giliran Shell ikut menaikan harga.Bensin Shell Super kini dibanderol Rp 16.000 per liter, naik Rp 3.010 dari sebelumnya Rp 12.990. Sementara harga Pertamax naik menjadi Rp 12.500 per liter untuk wilayah Aceh, Jawa, Bali, NTT, NTB. Selanjutnya untuk sebagian wilayah Sumatera, Kalimantan, Sulawesi dan Papua harga pertamax naik menjadi Rp 12.750 per liter. Sementara harga Pertamax di Riau, Kepri, dan Kodya Batam (FTZ) naik jadi Rp 13.000 per liter.Sementara harga bensin Pertalite Rp 7.650 per liter dari Aceh sampai Papua.- Pertamax: Rp 12.500 per liter- Pertamax Turbo: Rp 14.500 per liter- Dexlite: Rp 12.950 per liter- Pertamina DEX: Rp 13.700 per liter- Shell Super: Rp 16.000 per liter- Shell V-Power: Rp 16.500 per liter- Shell V-Power Diesel: Rp 18.100 per liter- Shell Diesel Extra: Rp 17.500 per liter- Shell V-Power Nitro+: Rp 18.040 per liter"
Mau Datang ke IIMS 2022? Berikut Harga Tiket dan Cara Membelinya,02-4-2022,Ilham Satria Fikriansyah - detikOto,https://oto.detik.com/otoshow/d-6012812/mau-datang-ke-iims-2022-berikut-harga-tiket-dan-cara-membelinya,biasa,detik,"Pameran otomotif Indonesia International Motor Show (IIMS) Hybrid 2022 resmi digelar. Simak di sini untuk mengetahui harga tiket dan cara membelinya.Ajang IIMS Hybrid 2022 digelar di JIExpo Kemayoran, Jakarta Pusat, selama 11 hari mulai dari 31 Maret hingga 10 April 2022. Pameran ini diikuti oleh sejumlah pabrikan mobil hingga motor.Di Hall A dan Hall D JIExpo Kemayoran, merek mobil yang turut memeriahkan IIMS antara lain BMW, Hyundai, Chery sebagai brand pendatang baru, Honda, MG, Mitsubishi, Suzuki, Toyota dan Wuling. Lalu dari importir umum, Prestige Motorcars akan menghadirkan taksi terbang listrik Ehang dan mobil listrik Tesla.Karena masih dalam situasi pandemi COVID-19, IIMS Hybrid 2022 diterapkan dengan protokol Kesehatan yang ketat. Anak berusia di bawah 12 tahun dapat mengunjungi IIMS Hybrid 2022 dengan syarat wajib didampingi orang tua dan untuk anak usia 6-12 tahun wajib menunjukkan bukti vaksin minimal dosis pertama.Untuk jam operasionalnya terdapat perbedaan, saat hari biasa IIMS Hybrid 2022 dibuka mulai pukul 11.00-21.00 WIB. Sementara saat akhir pekan pameran sudah dibuka sejak pukul 10.00-21.00 WIB.Selain itu, Dyandra Promosindo sebagai penyelenggara IIMS Hybrid 2022 juga akan menerapkan peraturan baru agar tidak menimbulkan kerumunan, yakni dengan melakukan pembagian 3 sesi jam masuk kepada pengunjung pameran saat pembelian tiket.Saat hari biasa, jam kunjungan di IIMS Hybrid 2022 dibagi menjadi tiga sesi dengan rincian sesi 1 pukul 11.00-14.00 WIB, sesi 2 pukul 14.00-18.00 WIB, dan sesi 3 pukul 18.00-21.00.Sementara itu saat akhir pekan jam kunjungan juga dibagi tiga sesi dengan rincian sesi 1 pukul 10.00-14.00 WIB, sesi 2 pukul 14.00-18.00 WIB, dan sesi 3 pukul 18.00-21.00 WIB.Untuk harga tiket IIMS Hybrid 2022 dibagi dalam dua kategori, yakni hari biasa (weekday) dan akhir pekan (weekend). Untuk hari biasa tiket dijual sebesar Rp 50.000 per orang, sementara saat akhir pekan tiket dibanderol sebesar Rp 70.000 per orang.Tiket IIMS Hybrid 2022 hanya dijual secara online. Untuk membeli tiketnya, kamu bisa mengunjungi situs dyandratiket.com atau membelinya lewat e-commerce Tokopedia."
Cerita Pembersih Makam Mengais Rezeki di TPU Menteng Pulo Jelang Ramadan,02-4-2022,Wildan Noviansyah - detikNews,https://news.detik.com/berita/d-6012823/cerita-pembersih-makam-mengais-rezeki-di-tpu-menteng-pulo-jelang-ramadan,biasa,detik,"Ziarah kubur menjadi kegiatan yang kerap dilakukan masyarakat menjelang Ramadan dan Idul Fitri. Hal ini mendatangkan berkah bagi para pembersih makam di Tempat Pemakaman Umum (TPU) Menteng Pulo, Jakarta Selatan.Pantauan detikcom di lokasi pukul 10.14 WIB Sabtu (2/4/2022), terlihat para pembersih makam tengah bekerja. Mereka langsung menghampiri para peziarah untuk langsung membersihkan makam.Salah seorang pembersih makam, Warmi (58), mengatakan sudah menjalani pekerjaan ini sejak dua tahun lalu. Dia harus menjadi pembersih makam karena suaminya mengalami sakit parah hingga tidak bisa bekerja.""Dua tahun ini, karena suami aku nggak bisa bekerja. Biarin kerja di kuburan saja, daripada nganggur, kan,"" kata Warmi di lokasi, Sabtu (2/2/2022).Warmi mengatakan biasanya dia bekerja dari pukul 08.00 WIB hingga 17.00 WIB, tergantung jumlah peziarah yang berkunjung ke TPU Menteng Pulo. Kata Warmi, biasanya pekerjaan yang mereka lakukan adalah memotong rumput liar hingga menyapu makam.Warmi dan pembersih makam lainnya tidak mematok harga kepada peziarah ketika membersihkan makam.""Kadang-kadang ada yang ngasih Rp 5.000, kadang Rp 10 ribu berempat. Tergantung keikhlasan mereka, seikhlasnya saja,"" ujarnya.Selanjutnya penghasilan per hari >>>"
"Deretan 'Dosa' Terawan di Mata IDI, Pemicu Konflik Panjang Sejak 2013",02-4-2022,Nafilah Sri Sagita K - detikHealth,https://health.detik.com/berita-detikhealth/d-6012822/deretan-dosa-terawan-di-mata-idi-pemicu-konflik-panjang-sejak-2013,biasa,detik,"Terawan Agus Putranto diberhentikan permanen dari keanggotaan Ikatan Dokter Indonesia (IDI). Buntut kasus panjang dari metode 'cuci otak' yang kerap dipromosikan Terawan meski belum memiliki bukti ilmiah.IDI menilai hal ini tentu membahayakan keselamatan dan jiwa pasien. Juru bicara Pengurus Besar IDI untuk sosialisasi hasil Muktamar IDI ke-31 Beni Satria, merinci sejumlah pelanggaran berat Terawan:Beni menyebut Terawan kerap mempromosikan metode 'cuci otak' yang belum berbasis ilmiah di sejumlah media. Klaim yang diutarakan kala itu termasuk pengobatan yang diakui dunia. Selain ditujukan untuk pasien stroke, Terawan bahkan meyakini pengobatan tersebut bisa dilakukan untuk pengidap autisme.""Bukan merupakan rahasia lagi di masyarakat mengenai tingginya biaya yang dipungut untuk tindakan brainwash 'cuci otak'. Pasien harus membayar dalam jumlah dana yang fantastis untuk ukuran prosedur yang sebenarnya hanya untuk diagnostik,"" terang Beni.""Maka jelas sejawat yang melakukan brainwash tidak berada dalam fase penelitian, tetapi sudah pada fase penerapan di masyarakat. Hal ini sudah termasuk pelanggaran etik dalam dunia kedokteran dan farmasi,"" lanjutnya, sembari menekankan metode terkait juga tidak tercantum dalam jurnal ilmiah.Total ada tujuh panggilan yang dilayangkan kepada dr Terawan dari MKEK IDI untuk mengkomunikasikan pengobatan 'cuci otak'. Namun, yang bersangkutan tidak menanggapi panggilan terkait.""dr TAP (Terawan Agus Putranto) sudah empat kali memberikan jawaban tidak patut untuk tidak menghadiri undangan MKEK PB IDI ditengarai merintangi upaya penegakan etik profesi kedokteran (obstruction of ethics) dari lembaga MKEK yang seharusnya dihormati bersama,"" sambungnya.Apakah Terawan masih bisa praktik? Simak di halaman selanjutnya."
